Subfund_Code,Share_Class_Code,Valuation_Date,Subfund_CCY,Net_Asset_Value,Nb_Shares_Outstanding,NAV_Per_Share,CCY_NAV_share,ISIN_Code,Nb_Shares_Subscribed,Amount_Subscribed,Nb_Shares_Redeemed,Amount_Redeemed,Subfund_Long_Name,Dividend_Per_Share,Dividend_Payment_Date,Dividend_PCCY,Dividend_Payment_CCY,Dividend_Subfund_CCY,Total_Net_Assets
2,B,28/05/2018,USD,340084991.2,10919268.7,36.757,CZK,LU1234DEMO2B,4648.5038,6582.3822,1650.702,2337.4266,NA,0,0,0,0,USD,340084991.2
2,B,29/05/2018,USD,338357229.6,10919328.42,36.5682,CZK,LU1234DEMO2B,344.3004,487.2692,1914.4202,2709.339,NA,0,0,0,0,USD,338357229.6
2,B,30/05/2018,USD,339301273.6,10911447.28,36.698,CZK,LU1234DEMO2B,19308.4816,27447.2956,733.3818,1042.5064,NA,0,0,0,0,USD,339301273.6
2,B,31/05/2018,USD,338721928.9,10892816.38,36.698,CZK,LU1234DEMO2B,1338.9814,1881.3802,1279.2616,1797.4586,NA,0,0,0,0,USD,338721928.9
2,B,01/06/2018,USD,338239410.8,10880763.4,36.6862,CZK,LU1234DEMO2B,1635.1732,2261.1514,9516.2988,13159.3954,NA,0,0,0,0,USD,338239410.8
2,B,04/06/2018,USD,340946482.6,10874341.22,36.993,CZK,LU1234DEMO2B,337.7632,474.1712,18968.6652,26629.6146,NA,0,0,0,0,USD,340946482.6
2,B,05/06/2018,USD,340356895.8,10872702.23,36.934,CZK,LU1234DEMO2B,7781.3212,10937.4554,19834.3014,27879.1992,NA,0,0,0,0,USD,340356895.8
2,B,06/06/2018,USD,342534886.4,10873502.03,37.17,CZK,LU1234DEMO2B,4108.9252,5783.0384,10531.0988,14821.8148,NA,0,0,0,0,USD,342534886.4
2,B,07/06/2018,USD,340959340.2,10857609.52,37.052,CZK,LU1234DEMO2B,1818.203,2587.0556,3457.1994,4919.1132,NA,0,0,0,0,USD,340959340.2
2,B,08/06/2018,USD,339679658.4,10854500.67,36.9222,CZK,LU1234DEMO2B,1834.7938,2628.0842,1034.978,1482.4694,NA,0,0,0,0,USD,339679658.4
2,B,11/06/2018,USD,340743399,10847313.31,37.0638,CZK,LU1234DEMO2B,451.9282,654.2038,16344.4396,23659.9204,NA,0,0,0,0,USD,340743399
2,B,12/06/2018,USD,340780803.1,10831435.92,37.1228,CZK,LU1234DEMO2B,3135.437,4517.4884,6244.2886,8996.6858,NA,0,0,0,0,USD,340780803.1
2,B,13/06/2018,USD,339770259.4,10833405.37,37.0048,CZK,LU1234DEMO2B,565.5504,809.4092,7752.895,11095.894,NA,0,0,0,0,USD,339770259.4
2,B,14/06/2018,USD,342929621.4,10828182.47,37.3706,CZK,LU1234DEMO2B,1607.75,2324.2932,17485.1456,25278.019,NA,0,0,0,0,USD,342929621.4
2,B,15/06/2018,USD,342035270.2,10827018.86,37.2762,CZK,LU1234DEMO2B,5043.1902,7271.7618,3073.7348,4431.9974,NA,0,0,0,0,USD,342035270.2
2,B,18/06/2018,USD,340146954.6,10818097.68,37.0992,CZK,LU1234DEMO2B,1204.3434,1730.0098,6427.2476,9232.6268,NA,0,0,0,0,USD,340146954.6
2,B,19/06/2018,USD,337133642.7,10810762.95,36.8042,CZK,LU1234DEMO2B,957.511,1369.2956,2121.109,3033.308,NA,0,0,0,0,USD,337133642.7
2,B,20/06/2018,USD,340054280.7,10835620.59,37.0284,CZK,LU1234DEMO2B,844.0186,1205.783,9765.1962,13950.8804,NA,0,0,0,0,USD,340054280.7
2,B,21/06/2018,USD,336672417.8,10820017.48,36.7216,CZK,LU1234DEMO2B,4016.0474,5680.402,11350.774,16054.8558,NA,0,0,0,0,USD,336672417.8
2,B,22/06/2018,USD,337224417.8,10813673.81,36.8042,CZK,LU1234DEMO2B,27500.3248,38382.4972,2642.7044,3688.444,NA,0,0,0,0,USD,337224417.8
2,B,25/06/2018,USD,333256355.8,10830842.4,36.3086,CZK,LU1234DEMO2B,542.5168,762.5042,16145.6214,22692.5328,NA,0,0,0,0,USD,333256355.8
2,B,26/06/2018,USD,333607634.7,10831803.56,36.344,CZK,LU1234DEMO2B,2330.3702,3252.906,8674.0384,12107.8856,NA,0,0,0,0,USD,333607634.7
2,B,27/06/2018,USD,334687668.4,10825115.34,36.4856,CZK,LU1234DEMO2B,19492.1132,27359.1378,2323.5262,3261.3076,NA,0,0,0,0,USD,334687668.4
2,B,28/06/2018,USD,334258221,10825090.3,36.4384,CZK,LU1234DEMO2B,1203.3404,1665.6172,242.1714,335.2026,NA,0,0,0,0,USD,334258221
2,B,29/06/2018,USD,334035371.6,10817873.24,36.4384,CZK,LU1234DEMO2B,3477.2476,4815.0018,10165.464,14076.2908,NA,0,0,0,0,USD,334035371.6
2,B,02/07/2018,USD,333934276.1,10814599.22,36.4384,CZK,LU1234DEMO2B,906.122,1250.6584,931.1616,1285.2206,NA,0,0,0,0,USD,333934276.1
2,B,03/07/2018,USD,333851229.5,10818847.1,36.4148,CZK,LU1234DEMO2B,709.77,979.105,7926.827,10934.9066,NA,0,0,0,0,USD,333851229.5
2,B,04/07/2018,USD,332829056.4,10809998.92,36.3322,CZK,LU1234DEMO2B,429.9802,597.3396,3704.0082,5145.5906,NA,0,0,0,0,USD,332829056.4
2,B,05/07/2018,USD,333153895.9,10834484.45,36.285,CZK,LU1234DEMO2B,0,0,0,0,NA,0,0,0,0,USD,333153895.9
2,B,06/07/2018,USD,333475680,10834484.45,36.3204,CZK,LU1234DEMO2B,0,0,0,0,NA,0,0,0,0,USD,333475680
2,B,09/07/2018,USD,334977339.7,10834484.45,36.4856,CZK,LU1234DEMO2B,4559.9684,6263.7704,2616.4494,3597.8908,NA,0,0,0,0,USD,334977339.7
2,B,10/07/2018,USD,336047406.8,10834402.33,36.6036,CZK,LU1234DEMO2B,0,0,0,0,NA,0,0,0,0,USD,336047406.8
2,B,11/07/2018,USD,334939475.6,10833259.77,36.4856,CZK,LU1234DEMO2B,0,0,0,0,NA,0,0,0,0,USD,334939475.6
2,B,12/07/2018,USD,335883275.9,10836027.98,36.58,CZK,LU1234DEMO2B,524.1324,734.9984,606.2368,850.131,NA,0,0,0,0,USD,335883275.9
2,B,13/07/2018,USD,335790486.7,10833034.49,36.58,CZK,LU1234DEMO2B,2715.9824,3818.2204,3858.541,5424.4718,NA,0,0,0,0,USD,335790486.7
2,B,16/07/2018,USD,336248577.4,10820166.54,36.6744,CZK,LU1234DEMO2B,2790.6882,3891.1208,22.479,31.3408,NA,0,0,0,0,USD,336248577.4
2,B,17/07/2018,USD,336271364.9,10814009.72,36.698,CZK,LU1234DEMO2B,603.747,845.47,3597.2418,5037.4554,NA,0,0,0,0,USD,336271364.9
2,B,18/07/2018,USD,337366008.3,10807920.9,36.8278,CZK,LU1234DEMO2B,1223.1762,1710.0914,14091.1234,19700.5602,NA,0,0,0,0,USD,337366008.3
2,B,19/07/2018,USD,336999338.3,10830524.08,36.7216,CZK,LU1234DEMO2B,2255.8414,3173.5746,8412.6566,11835.0932,NA,0,0,0,0,USD,336999338.3
2,B,20/07/2018,USD,336056029.2,10813970.52,36.6744,CZK,LU1234DEMO2B,6093.0362,8546.6456,12181.8716,17087.3912,NA,0,0,0,0,USD,336056029.2
2,B,23/07/2018,USD,335272119.2,10812857.8,36.5918,CZK,LU1234DEMO2B,22840.611,32121.016,237.416,333.881,NA,0,0,0,0,USD,335272119.2
2,B,24/07/2018,USD,333570197.1,10813209.02,36.403,CZK,LU1234DEMO2B,1213.5238,1692.592,17767.0948,24781.121,NA,0,0,0,0,USD,333570197.1
2,B,25/07/2018,USD,334673437.5,10814266.7,36.521,CZK,LU1234DEMO2B,754.3032,1061.2212,1867.0196,2626.7036,NA,0,0,0,0,USD,334673437.5
2,B,26/07/2018,USD,336540171.1,10812327.19,36.7334,CZK,LU1234DEMO2B,2457.5742,3452.7626,2106.359,2959.322,NA,0,0,0,0,USD,336540171.1
2,B,27/07/2018,USD,336448935.1,10812835.16,36.7216,CZK,LU1234DEMO2B,2076.8,2915.6384,1019.107,1430.7382,NA,0,0,0,0,USD,336448935.1
2,B,30/07/2018,USD,331852003.2,10792145.65,36.285,CZK,LU1234DEMO2B,519.7074,732.7564,2459.2262,3467.312,NA,0,0,0,0,USD,331852003.2
2,B,31/07/2018,USD,330775501.5,10760601.24,36.2732,CZK,LU1234DEMO2B,1229.6308,1743.4618,721.6526,1023.2134,NA,0,0,0,0,USD,330775501.5
2,B,01/08/2018,USD,331602106.8,10763226.96,36.3558,CZK,LU1234DEMO2B,746.527,1057.0086,21436.0452,30351.5942,NA,0,0,0,0,USD,331602106.8
2,B,02/08/2018,USD,331545117.4,10740668.96,36.4266,CZK,LU1234DEMO2B,799.332,1125.6964,32343.741,45549.8762,NA,0,0,0,0,USD,331545117.4
2,B,03/08/2018,USD,331353177.5,10737894.74,36.4148,CZK,LU1234DEMO2B,2625.736,3696.704,0,0,NA,0,0,0,0,USD,331353177.5
2,B,06/08/2018,USD,332403766,10737492.16,36.5328,CZK,LU1234DEMO2B,196.1278,275.9666,22754.1406,32016.8692,NA,0,0,0,0,USD,332403766
2,B,07/08/2018,USD,333305613.8,10728882.64,36.6626,CZK,LU1234DEMO2B,1953.1124,2731.9478,4727.3278,6612.4604,NA,0,0,0,0,USD,333305613.8
2,B,08/08/2018,USD,332611930.8,10730490.17,36.58,CZK,LU1234DEMO2B,937.6752,1309.8,1340.2558,1872.1644,NA,0,0,0,0,USD,332611930.8
2,B,09/08/2018,USD,332533906,10710868.45,36.639,CZK,LU1234DEMO2B,720.8266,1007.5666,9330.3544,13041.7258,NA,0,0,0,0,USD,332533906
2,B,10/08/2018,USD,329659588.8,10707057.36,36.3322,CZK,LU1234DEMO2B,1607.5376,2264.6206,0,0,NA,0,0,0,0,USD,329659588.8
2,B,13/08/2018,USD,326836968.3,10701405.25,36.0372,CZK,LU1234DEMO2B,682.2642,959.5406,20303.9886,28555.7168,NA,0,0,0,0,USD,326836968.3
2,B,14/08/2018,USD,328279361,10703528.54,36.1906,CZK,LU1234DEMO2B,824.3952,1158.3706,4635.4884,6513.4702,NA,0,0,0,0,USD,328279361
2,B,16/08/2018,USD,325094174.1,10685908.03,35.8956,CZK,LU1234DEMO2B,762.4924,1047.073,6414.598,8808.759,NA,0,0,0,0,USD,325094174.1
2,B,17/08/2018,USD,324629390.8,10691505.56,35.8248,CZK,LU1234DEMO2B,1859.9868,2516.9164,19480.502,26360.8814,NA,0,0,0,0,USD,324629390.8
2,B,20/08/2018,USD,326129025.4,10692088.87,35.99,CZK,LU1234DEMO2B,0,0,0,0,NA,0,0,0,0,USD,326129025.4
2,B,21/08/2018,USD,326754937.3,10698719.36,36.0372,CZK,LU1234DEMO2B,27354.9134,36902.0928,21757.371,29350.9542,NA,0,0,0,0,USD,326754937.3
2,B,22/08/2018,USD,328634085.8,10690937.91,36.2732,CZK,LU1234DEMO2B,2412.51,3254.6642,1829.2006,2467.7458,NA,0,0,0,0,USD,328634085.8
2,B,23/08/2018,USD,329785660.6,10687097.5,36.4148,CZK,LU1234DEMO2B,6952.3122,9455.9418,321.8214,437.7092,NA,0,0,0,0,USD,329785660.6
2,B,24/08/2018,USD,330210328.3,10676881.76,36.4974,CZK,LU1234DEMO2B,499.1872,683.8926,8280.6382,11344.4374,NA,0,0,0,0,USD,330210328.3
2,B,27/08/2018,USD,329590683.3,10643218.74,36.5446,CZK,LU1234DEMO2B,5582.6744,7741.9328,9423.0906,13067.7212,NA,0,0,0,0,USD,329590683.3
2,B,28/08/2018,USD,330658038.5,10643658.98,36.6626,CZK,LU1234DEMO2B,1179.6932,1636.6246,11395.4252,15809.2506,NA,0,0,0,0,USD,330658038.5
2,B,29/08/2018,USD,331637347.2,10641271.26,36.7806,CZK,LU1234DEMO2B,359.4398,502.6564,34022.4562,47577.9068,NA,0,0,0,0,USD,331637347.2
2,B,30/08/2018,USD,329531719.8,10614168.46,36.639,CZK,LU1234DEMO2B,459.9876,647.9616,19.7532,27.8126,NA,0,0,0,0,USD,329531719.8
2,B,31/08/2018,USD,329370844.6,10595472.06,36.6862,CZK,LU1234DEMO2B,2324.6944,3286.9136,4712.4126,6662.9408,NA,0,0,0,0,USD,329370844.6
2,B,03/09/2018,USD,329553926.3,10587873.85,36.7334,CZK,LU1234DEMO2B,436.3404,618.8156,27539.135,39055.9586,NA,0,0,0,0,USD,329553926.3
2,B,04/09/2018,USD,329219107.4,10583849.56,36.7098,CZK,LU1234DEMO2B,3336.9338,4695.0312,22033.3376,31000.665,NA,0,0,0,0,USD,329219107.4
2,B,05/09/2018,USD,324934189.4,10584210.02,36.226,CZK,LU1234DEMO2B,345.2444,483.2336,7943.4532,11118.5146,NA,0,0,0,0,USD,324934189.4
2,B,06/09/2018,USD,324602860.1,10600765.5,36.1316,CZK,LU1234DEMO2B,5523.0136,7769.0846,9547.3092,13429.9576,NA,0,0,0,0,USD,324602860.1
2,B,07/09/2018,USD,325861468,10604155.86,36.2614,CZK,LU1234DEMO2B,1803.2052,2518.8752,1442.727,2015.3338,NA,0,0,0,0,USD,325861468
2,B,10/09/2018,USD,324725922.7,10604784.43,36.1316,CZK,LU1234DEMO2B,19782.2162,27368.0586,3226.7454,4464.0934,NA,0,0,0,0,USD,324725922.7
2,B,11/09/2018,USD,325384850.4,10605729.79,36.2024,CZK,LU1234DEMO2B,5304.0292,7332.8504,1913.6768,2645.6662,NA,0,0,0,0,USD,325384850.4
2,B,12/09/2018,USD,325602641,10605983.76,36.226,CZK,LU1234DEMO2B,805.5742,1113.566,177,244.673,NA,0,0,0,0,USD,325602641
2,B,13/09/2018,USD,328247617.9,10606629.89,36.521,CZK,LU1234DEMO2B,4679.1838,6490.944,3733.8268,5179.551,NA,0,0,0,0,USD,328247617.9
2,B,14/09/2018,USD,328019879.5,10606056.71,36.4974,CZK,LU1234DEMO2B,3700.303,5135.242,3446.3198,4782.776,NA,0,0,0,0,USD,328019879.5
2,B,17/09/2018,USD,326990269.9,10606718.11,36.3794,CZK,LU1234DEMO2B,646.1326,902.6882,0,0,NA,0,0,0,0,USD,326990269.9
2,B,18/09/2018,USD,326960376.3,10629642.95,36.2968,CZK,LU1234DEMO2B,1079.4404,1526.153,1652.6254,2336.518,NA,0,0,0,0,USD,326960376.3
2,B,19/09/2018,USD,327664193.5,10601343.14,36.4738,CZK,LU1234DEMO2B,736.7212,1041.8574,75.3194,106.5186,NA,0,0,0,0,USD,327664193.5
2,B,20/09/2018,USD,328791258.8,10593696.42,36.6272,CZK,LU1234DEMO2B,23151.8006,32753.3072,226.9612,321.0898,NA,0,0,0,0,USD,328791258.8
2,B,21/09/2018,USD,328666325.8,10593050.03,36.6154,CZK,LU1234DEMO2B,25204.269,35610.7362,53504.0792,75595.0716,NA,0,0,0,0,USD,328666325.8
2,B,24/09/2018,USD,328152673.2,10593395.55,36.5564,CZK,LU1234DEMO2B,1391.161,1967.1308,9037.8914,12779.813,NA,0,0,0,0,USD,328152673.2
2,B,25/09/2018,USD,328139900.8,10589598.89,36.5682,CZK,LU1234DEMO2B,503.5532,717.027,1149.9454,1637.4624,NA,0,0,0,0,USD,328139900.8
2,B,26/09/2018,USD,327283045.9,10582232.25,36.4974,CZK,LU1234DEMO2B,2177.8434,3097.8894,1832.3158,2606.384,NA,0,0,0,0,USD,327283045.9
2,B,27/09/2018,USD,327469878.6,10581498.89,36.521,CZK,LU1234DEMO2B,716.8854,1019.3666,4513.5472,6418.0082,NA,0,0,0,0,USD,327469878.6
2,B,28/09/2018,USD,328355902.8,10596569.63,36.5682,CZK,LU1234DEMO2B,0,0,0,0,NA,0,0,0,0,USD,328355902.8
2,B,01/10/2018,USD,329300057.1,10596569.63,36.6744,CZK,LU1234DEMO2B,1825.3656,2602.5962,2104.1288,2981.4116,NA,0,0,0,0,USD,329300057.1
2,B,02/10/2018,USD,328142675.5,10596459.33,36.5446,CZK,LU1234DEMO2B,16123.2486,22670.0656,1052.5128,1479.897,NA,0,0,0,0,USD,328142675.5
2,B,03/10/2018,USD,327025941.9,10587475.46,36.4502,CZK,LU1234DEMO2B,0,0,0,0,NA,0,0,0,0,USD,327025941.9
2,B,04/10/2018,USD,323317387.4,10569036.24,36.0962,CZK,LU1234DEMO2B,943.2094,1313.0568,1053.4922,1466.5866,NA,0,0,0,0,USD,323317387.4
2,B,05/10/2018,USD,323428447.4,10569246.24,36.108,CZK,LU1234DEMO2B,2150.6444,2982.037,11134.5154,15438.8604,NA,0,0,0,0,USD,323428447.4
2,B,08/10/2018,USD,319048056.7,10545509.3,35.695,CZK,LU1234DEMO2B,886.2862,1228.3682,19325.509,26784.3952,NA,0,0,0,0,USD,319048056.7
2,B,09/10/2018,USD,319192135.7,10526160.58,35.7776,CZK,LU1234DEMO2B,210.0164,286.7046,0,0,NA,0,0,0,0,USD,319192135.7
2,B,10/10/2018,USD,315451204.7,10523037.67,35.3764,CZK,LU1234DEMO2B,1191.3398,1628.5298,24928.2788,34076.5946,NA,0,0,0,0,USD,315451204.7
2,B,11/10/2018,USD,313254295.2,10487851.51,35.2466,CZK,LU1234DEMO2B,524.628,707.2684,19873.3476,26792.1124,NA,0,0,0,0,USD,313254295.2
2,B,12/10/2018,USD,312852799.9,10488314.94,35.1994,CZK,LU1234DEMO2B,1376.057,1853.7446,4498.9742,6060.7514,NA,0,0,0,0,USD,312852799.9
2,B,15/10/2018,USD,311939382.7,10475075.99,35.1404,CZK,LU1234DEMO2B,613.9304,822.0234,35800.0908,47934.7742,NA,0,0,0,0,USD,311939382.7
2,B,16/10/2018,USD,314567853.6,10476271.23,35.4354,CZK,LU1234DEMO2B,2709.693,3622.9068,2246.2598,3003.2888,NA,0,0,0,0,USD,314567853.6
2,B,17/10/2018,USD,317045166.3,10503366.44,35.6242,CZK,LU1234DEMO2B,666.8888,891.7732,13905.8516,18594.9828,NA,0,0,0,0,USD,317045166.3
2,B,18/10/2018,USD,316385412.3,10505628.69,35.5416,CZK,LU1234DEMO2B,1195.2574,1599.8676,0,0,NA,0,0,0,0,USD,316385412.3
2,B,19/10/2018,USD,313450466.2,10497898.96,35.2348,CZK,LU1234DEMO2B,27095.1954,36461.7404,0,0,NA,0,0,0,0,USD,313450466.2
2,B,22/10/2018,USD,313613991.3,10496415.15,35.2584,CZK,LU1234DEMO2B,3200.337,4307.2242,938.0882,1262.541,NA,0,0,0,0,USD,313613991.3
2,B,23/10/2018,USD,311026676.7,10496771.14,34.9634,CZK,LU1234DEMO2B,1002.2684,1337.8132,8732,11655.332,NA,0,0,0,0,USD,311026676.7
2,B,24/10/2018,USD,308054470.7,10473447.73,34.7038,CZK,LU1234DEMO2B,1486.2926,1977.1962,2970.0954,3951.1002,NA,0,0,0,0,USD,308054470.7
2,B,25/10/2018,USD,307857764.4,10449174.69,34.7628,CZK,LU1234DEMO2B,1305.9178,1729.5496,949.9354,1258.0806,NA,0,0,0,0,USD,307857764.4
2,B,26/10/2018,USD,307979563.2,10449797.38,34.7746,CZK,LU1234DEMO2B,3424.1476,4524.6628,26747.5556,35344.186,NA,0,0,0,0,USD,307979563.2
2,B,29/10/2018,USD,307663000.8,10439056.36,34.7746,CZK,LU1234DEMO2B,380.078,493.4052,24653.1146,32003.7004,NA,0,0,0,0,USD,307663000.8
2,B,30/10/2018,USD,308177601,10435484.62,34.8454,CZK,LU1234DEMO2B,622.686,806.3412,0,0,NA,0,0,0,0,USD,308177601
2,B,31/10/2018,USD,309987695.3,10437296.14,35.046,CZK,LU1234DEMO2B,1261.9038,1643.9642,12002.9246,15636.9116,NA,0,0,0,0,USD,309987695.3
2,B,02/11/2018,USD,311881043.3,10434957.17,35.2702,CZK,LU1234DEMO2B,1811.5242,2349.1558,4389.4702,5686.2312,NA,0,0,0,0,USD,311881043.3
2,B,05/11/2018,USD,310262641.1,10401480.5,35.1994,CZK,LU1234DEMO2B,282.4094,366.2484,2621.3818,3399.6154,NA,0,0,0,0,USD,310262641.1
2,B,06/11/2018,USD,310111697.4,10399871.8,35.1876,CZK,LU1234DEMO2B,0,0,0,0,NA,0,0,0,0,USD,310111697.4
2,B,07/11/2018,USD,313447695.3,10397827.05,35.577,CZK,LU1234DEMO2B,1740.6888,2295.5248,35217.3714,46442.9238,NA,0,0,0,0,USD,313447695.3
2,B,08/11/2018,USD,311896695.4,10377047.66,35.4708,CZK,LU1234DEMO2B,1279.0846,1682.4912,2887.7786,3798.5026,NA,0,0,0,0,USD,311896695.4
2,B,09/11/2018,USD,311693561.6,10370289.25,35.4708,CZK,LU1234DEMO2B,890.0268,1170.8078,2934.7898,3860.6296,NA,0,0,0,0,USD,311693561.6
2,B,12/11/2018,USD,307615333.9,10367786.43,35.0106,CZK,LU1234DEMO2B,432.529,578.377,21211.916,28364.4624,NA,0,0,0,0,USD,307615333.9
2,B,13/11/2018,USD,307159015.2,10369706.93,34.9516,CZK,LU1234DEMO2B,1458.3148,1934.9522,8294.4678,11005.3644,NA,0,0,0,0,USD,307159015.2
2,B,14/11/2018,USD,307154965.9,10369570.23,34.9516,CZK,LU1234DEMO2B,4705.9816,6182.3976,7208.797,9470.4086,NA,0,0,0,0,USD,307154965.9
2,B,15/11/2018,USD,308538144.1,10364306.32,35.1286,CZK,LU1234DEMO2B,13658.087,17551.674,11737.5898,15083.704,NA,0,0,0,0,USD,308538144.1
2,B,16/11/2018,USD,307639078.1,10313526.18,35.1994,CZK,LU1234DEMO2B,4289.3354,5513.3022,4426.0384,5689.0042,NA,0,0,0,0,USD,307639078.1
2,B,19/11/2018,USD,304395432.5,10328187.23,34.7746,CZK,LU1234DEMO2B,770.5046,991.0348,6034.4256,7761.568,NA,0,0,0,0,USD,304395432.5
2,B,20/11/2018,USD,303393102.1,10328873.57,34.6566,CZK,LU1234DEMO2B,891.2658,1157.7806,51671.4212,67122.1642,NA,0,0,0,0,USD,303393102.1
2,B,21/11/2018,USD,302628227.2,10299362.47,34.6684,CZK,LU1234DEMO2B,26641.2966,34863.4776,11980.2332,15677.6452,NA,0,0,0,0,USD,302628227.2
2,B,22/11/2018,USD,301867701.4,10290815.73,34.6094,CZK,LU1234DEMO2B,2214.8836,2867.3174,1528.5366,1978.7892,NA,0,0,0,0,USD,301867701.4
2,B,23/11/2018,USD,302676584.2,10294071.49,34.692,CZK,LU1234DEMO2B,2359.7404,3035.5854,31870.856,40998.8522,NA,0,0,0,0,USD,302676584.2
2,B,26/11/2018,USD,305170848.8,10292266.53,34.987,CZK,LU1234DEMO2B,2408.2148,3094.1488,10954.9548,14075.276,NA,0,0,0,0,USD,305170848.8
2,B,27/11/2018,USD,304162641.2,10289182.55,34.8808,CZK,LU1234DEMO2B,3520.9548,4524.0728,265.1932,340.7368,NA,0,0,0,0,USD,304162641.2
2,B,28/11/2018,USD,302476709,10208220.16,34.9634,CZK,LU1234DEMO2B,1027.662,1319.2282,2832.6254,3636.288,NA,0,0,0,0,USD,302476709
2,B,29/11/2018,USD,302000473,10209202.91,34.9044,CZK,LU1234DEMO2B,691.9048,897.2012,3775.882,4896.2448,NA,0,0,0,0,USD,302000473
2,B,30/11/2018,USD,303588493.8,10208223.85,35.0932,CZK,LU1234DEMO2B,1553.529,2000.2062,82515.925,106241.0758,NA,0,0,0,0,USD,303588493.8
2,B,03/12/2018,USD,305588770.8,10167178.07,35.4708,CZK,LU1234DEMO2B,989.9138,1279.8044,7.1744,9.2748,NA,0,0,0,0,USD,305588770.8
2,B,04/12/2018,USD,300638630,10159765.26,34.9162,CZK,LU1234DEMO2B,364.8914,472.354,1343.9492,1739.7566,NA,0,0,0,0,USD,300638630
2,B,05/12/2018,USD,300948483.1,10156644.4,34.9634,CZK,LU1234DEMO2B,235.6814,305.856,41281.4622,53571.9056,NA,0,0,0,0,USD,300948483.1
2,B,06/12/2018,USD,299581572.9,10154619.1,34.81,CZK,LU1234DEMO2B,1055.6634,1386.9838,8468.4706,11126.2554,NA,0,0,0,0,USD,299581572.9
2,B,07/12/2018,USD,296748858.8,10150569.66,34.4914,CZK,LU1234DEMO2B,2193.3722,2833.7464,5314.248,6865.8064,NA,0,0,0,0,USD,296748858.8
2,B,10/12/2018,USD,296958325.6,10147425.73,34.5268,CZK,LU1234DEMO2B,389.1994,505.571,2414.4924,3136.4282,NA,0,0,0,0,USD,296958325.6
2,B,11/12/2018,USD,295790276.3,10145265.09,34.4088,CZK,LU1234DEMO2B,667.9154,866.1672,4717.3568,6117.5448,NA,0,0,0,0,USD,295790276.3
2,B,12/12/2018,USD,296998231.8,10148789.37,34.5268,CZK,LU1234DEMO2B,770.4574,992.1558,3914.3786,5040.724,NA,0,0,0,0,USD,296998231.8
2,B,13/12/2018,USD,296635263.9,10139816.57,34.515,CZK,LU1234DEMO2B,541.8324,696.5304,2702.4714,3474.0734,NA,0,0,0,0,USD,296635263.9
2,B,14/12/2018,USD,295552031.4,10140536.87,34.397,CZK,LU1234DEMO2B,3746.8304,4783.2834,222.548,284.1086,NA,0,0,0,0,USD,295552031.4
2,B,17/12/2018,USD,294205276.8,10132187.09,34.2672,CZK,LU1234DEMO2B,733.901,943.3274,9706.7036,12476.5884,NA,0,0,0,0,USD,294205276.8
2,B,18/12/2018,USD,293307398.1,10146236.27,34.1138,CZK,LU1234DEMO2B,1785.7412,2295.4658,1065.4456,1369.567,NA,0,0,0,0,USD,293307398.1
2,B,19/12/2018,USD,291227544,10112383.52,33.984,CZK,LU1234DEMO2B,778.5994,995.7784,9128.3856,11674.4952,NA,0,0,0,0,USD,291227544
2,B,20/12/2018,USD,289481178.1,10114328.28,33.7716,CZK,LU1234DEMO2B,23786.9592,30368.3856,9737.7848,12432.0434,NA,0,0,0,0,USD,289481178.1
2,B,21/12/2018,USD,288109521.6,10115388.21,33.6064,CZK,LU1234DEMO2B,11857.4542,15117.9948,45710.2028,58279.5274,NA,0,0,0,0,USD,288109521.6
2,B,24/12/2018,USD,286099133,10115121.57,33.3704,CZK,LU1234DEMO2B,0,0,0,0,NA,0,0,0,0,USD,286099133
2,B,27/12/2018,USD,287801507.9,10115121.57,33.571,CZK,LU1234DEMO2B,3535.693,4489.5696,822.5662,1052.1234,NA,0,0,0,0,USD,287801507.9
2,B,28/12/2018,USD,288630738.5,10116106.89,33.6654,CZK,LU1234DEMO2B,0,0,0,0,NA,0,0,0,0,USD,288630738.5
